feature_index,collapse_score,contribution_pct
4,0.3911503594691711,24.492659696157453
3,0.34464098047152236,21.580382192399192
0,0.3446391121240482,21.580265202096687
2,0.3165800985311038,19.82329411743632
1,0.20000000000000107,12.523398791910349
