feature_index,collapse_score,contribution_pct
0,0.2897641703828358,20.614491891128164
1,0.2884490574532397,20.520931721879982
5,0.28396231311704156,20.20173437386445
7,0.2762683310453416,19.654366730660005
4,0.2671894655253312,19.008475282467405
