feature_index,collapse_score,contribution_pct
3,0.17287856059833545,12.131709880734242
11,0.16568275353647494,11.626745914525289
15,0.14867111225265536,10.432958229481319
17,0.146784878989821,10.30059228061584
19,0.13861284515420846,9.72712184399219
28,0.13505229823066656,9.477261351495892
5,0.13317115017928133,9.3452522560758
14,0.13096131106782766,9.190177347478292
2,0.12770628566183473,8.961756751290693
0,0.12549277431242645,8.806424144310437
