feature_index,collapse_score,contribution_pct
4,0.39824878010358367,24.451357091640702
3,0.3450625205582384,21.185870065732747
0,0.34495085800739433,21.17901429858202
2,0.3404768050250927,20.90432000551043
1,0.20000000000000018,12.279438538534116
