feature_index,collapse_score,contribution_pct
6,0.37689880575368545,14.396623689416176
5,0.3763042912049587,14.373914670164211
4,0.3756561072588529,14.349155609612282
1,0.3752253016507297,14.332699876325897
3,0.375157192476579,14.330098270443694
2,0.37350455610365785,14.266971554218603
0,0.36522038748555125,13.950536329819156
