feature_index,collapse_score,contribution_pct
32,0.13708116119739763,10.930500714996313
35,0.13334127714184768,10.632291938632607
29,0.12778148401897757,10.18896827421418
12,0.12778051089381348,10.18889067970587
18,0.1269455206776259,10.122310698362476
36,0.1259599056081511,10.043720276983628
8,0.12261699251845336,9.7771649487537
1,0.1210548238689133,9.652601621513178
15,0.11581508168754784,9.234797999487112
30,0.11573926846580744,9.228752847350954
