feature_index,collapse_score,contribution_pct
35,0.14131870044312456,11.062529205302873
32,0.13489194313993302,10.559438035209899
29,0.13235628175906436,10.360944644082888
12,0.13235538515459788,10.360874457242328
6,0.1270947173466022,9.9490656089946
8,0.12552593128256437,9.826259910981015
38,0.12340796483729842,9.660463978927169
28,0.1231253321720457,9.638339291225353
16,0.11872513932072136,9.29388903960185
17,0.11865241117791282,9.288195828432032
